"location","origin","clock","model","nll","convergence","max_gradient","finite_fit","leakage_ok","retract_mass","q_terminal","n_cells"
"California",2025-04-26,"calendar","cumulative_nb",11231.4589884935,0,0.00400599300983483,TRUE,TRUE,0.445457022219054,0.557695788915408,1998
"California",2025-04-26,"calendar","hurdle_ztnb",1707.83220801048,0,0.00169539913387827,TRUE,TRUE,0.0116217115211535,0.98837874652715,1998
"California",2025-04-26,"compressed","cumulative_poisson",4308.3825690477,0,0.257696630930172,TRUE,TRUE,0.250705236359644,0.749779890636156,1053
"California",2025-04-26,"compressed","cumulative_nb",4330.29303787609,0,1.43091811808414,TRUE,TRUE,0.251894076011799,0.748587337883725,1053
"California",2025-04-26,"compressed","hurdle_ztnb",1304.99933858498,0,0.00236612575389955,TRUE,TRUE,0.00961613897002832,0.990386276486166,1053
"California",2025-05-31,"calendar","cumulative_poisson",21189.1466169623,0,0.460952864813839,TRUE,TRUE,0.178320090832254,0.821784580398595,2133
"California",2025-05-31,"calendar","cumulative_nb",12264.4042195409,0,0.00901289184819506,TRUE,TRUE,0.486330071782597,0.517108960161518,2133
"California",2025-05-31,"calendar","hurdle_ztnb",1798.38419106978,0,0.00213997578177744,TRUE,TRUE,0.0107460737885309,0.989254241704522,2133
"California",2025-05-31,"compressed","cumulative_poisson",4887.4733577822,0,1.09888059137825,TRUE,TRUE,0.189517866169438,0.810719985555494,1188
"California",2025-05-31,"compressed","cumulative_nb",4910.56909652136,0,4.461353851406,TRUE,TRUE,0.188869223204054,0.811364764261623,1188
"California",2025-05-31,"compressed","hurdle_ztnb",1392.99611687072,0,0.00320615807587055,TRUE,TRUE,0.00921539758155348,0.990786472344745,1188
"Colorado",2025-01-02,"calendar","cumulative_poisson",3897.06735001939,0,0.010674669368268,TRUE,TRUE,0.0731115183753211,0.926889232394947,1539
"Colorado",2025-01-02,"calendar","cumulative_nb",3913.47543503398,0,0.336606886988255,TRUE,TRUE,0.0728375305009164,0.927163221745002,1539
"Colorado",2025-01-02,"calendar","hurdle_ztnb",689.098972709622,0,0.000204246368024297,TRUE,TRUE,0.0223297154994808,0.977673355276137,1539
"Colorado",2025-01-02,"compressed","cumulative_poisson",2036.84775306406,0,0.0267212046094279,TRUE,TRUE,0.0823761081066164,0.917625355985698,648
"Colorado",2025-01-02,"compressed","cumulative_nb",2052.37583451964,0,0.0756381089474208,TRUE,TRUE,0.0822353037155223,0.917766152855181,648
"Colorado",2025-01-02,"compressed","hurdle_ztnb",416.769280677262,0,0.00129949116196892,TRUE,TRUE,0.0119319613975308,0.988068433706606,648
"Colorado",2025-02-15,"calendar","cumulative_poisson",5318.05377060568,0,0.378537063069224,TRUE,TRUE,0.0296798981567748,0.970320101919224,1728
"Colorado",2025-02-15,"calendar","cumulative_nb",5006.32889253714,0,0.037692071731564,TRUE,TRUE,0.0658991440591398,0.934101659924121,1728
"Colorado",2025-02-15,"calendar","hurdle_ztnb",825.098239025911,0,0.000247553378739718,TRUE,TRUE,0.0227851384270075,0.97721785303084,1728
"Colorado",2025-02-15,"compressed","cumulative_poisson",2506.28515775538,0,0.19211505234475,TRUE,TRUE,0.0775479868218806,0.922453327777088,783
"Colorado",2025-02-15,"compressed","cumulative_nb",2522.67650719531,0,1.42932048772958,TRUE,TRUE,0.0776054892584068,0.922395815920469,783
"Colorado",2025-02-15,"compressed","hurdle_ztnb",510.14854420859,0,0.00229555838249645,TRUE,TRUE,0.0108451835381058,0.98915522543798,783
"Colorado",2025-03-29,"calendar","cumulative_poisson",5853.8950617919,0,0.0126516654410679,TRUE,TRUE,0.0704621915039225,0.929537997475361,1890
"Colorado",2025-03-29,"calendar","cumulative_nb",5554.90562783037,0,0.076921973967107,TRUE,TRUE,0.0672543613822552,0.932748205868459,1890
"Colorado",2025-03-29,"calendar","hurdle_ztnb",929.824731483825,0,0.000239985858157876,TRUE,TRUE,0.0168692670680695,0.983133043654023,1890
"Colorado",2025-03-29,"compressed","cumulative_poisson",3069.23934435749,0,0.17570122728402,TRUE,TRUE,0.0759738613180467,0.92402712155242,945
"Colorado",2025-03-29,"compressed","cumulative_nb",3086.52846280886,0,0.157596355646887,TRUE,TRUE,0.0761873941022726,0.923813593749506,945
"Colorado",2025-03-29,"compressed","hurdle_ztnb",609.826000300561,0,0.000680192750726172,TRUE,TRUE,0.00901683678651096,0.990983711389786,945
"Colorado",2025-04-26,"calendar","cumulative_poisson",6228.91844261913,0,0.298363868255041,TRUE,TRUE,0.0772315583667304,0.922769206405759,1998
"Colorado",2025-04-26,"calendar","cumulative_nb",5965.94881752952,0,0.0544626155678434,TRUE,TRUE,0.0697099757943206,0.930294287753067,1998
"Colorado",2025-04-26,"calendar","hurdle_ztnb",974.086239883585,0,0.000347988517717557,TRUE,TRUE,0.0164744259511928,0.983527366239029,1998
"Colorado",2025-04-26,"compressed","cumulative_poisson",3440.48052877981,0,0.0437445147355484,TRUE,TRUE,0.0754456385502391,0.924555485778473,1053
"Colorado",2025-04-26,"compressed","cumulative_nb",3458.34328355473,0,0.304831882574373,TRUE,TRUE,0.0754484439333552,0.924552678878347,1053
"Colorado",2025-04-26,"compressed","hurdle_ztnb",650.763514331424,0,0.00109333045881515,TRUE,TRUE,0.00867902162953046,0.991321345814019,1053
"Colorado",2025-05-31,"calendar","cumulative_poisson",6703.34313477085,0,0.0642146364414827,TRUE,TRUE,0.0801198141898411,0.919881331001889,2133
"Colorado",2025-05-31,"calendar","cumulative_nb",6486.57150575938,0,0.116384047970166,TRUE,TRUE,0.0707347690405273,0.929269704065286,2133
"Colorado",2025-05-31,"calendar","hurdle_ztnb",1010.60907544278,0,0.000198224436132932,TRUE,TRUE,0.015760008112669,0.984241371452381,2133
"Colorado",2025-05-31,"compressed","cumulative_poisson",3891.64542181601,0,0.161391091362416,TRUE,TRUE,0.0752720386590567,0.924729195822018,1188
"Colorado",2025-05-31,"compressed","cumulative_nb",3910.12059234548,0,0.0424748641746505,TRUE,TRUE,0.0752473962146089,0.924753834894754,1188
"Colorado",2025-05-31,"compressed","hurdle_ztnb",682.649031622196,0,0.000204001142261934,TRUE,TRUE,0.00838706273290314,0.991613228493188,1188
"Connecticut",2025-01-02,"calendar","cumulative_poisson",3451.61469131718,0,0.0135731511896872,TRUE,TRUE,0.0810056971995014,0.918996662029238,1539
"Connecticut",2025-01-02,"calendar","cumulative_nb",3467.16364774625,0,0.0469462548579918,TRUE,TRUE,0.0809525167569778,0.919049851955521,1539
"Connecticut",2025-01-02,"calendar","hurdle_ztnb",503.232321549204,0,0.000626749485276523,TRUE,TRUE,0.00579932055570142,0.9942011399999,1539
