"location","origin","clock","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"Utah",2025-02-15,"compressed","empirical_multiplier",2025-02-15,2025,0,201,203,201,2,2,FALSE
"Utah",2025-02-15,"compressed","cumulative_poisson",2025-01-11,2025,4,256,256,256,0.155909090909091,0,TRUE
"Utah",2025-02-15,"compressed","cumulative_poisson",2025-01-25,2025,3,185,185,185,0.263636363636364,0,TRUE
"Utah",2025-02-15,"compressed","cumulative_poisson",2025-02-01,2025,2,195,195,194,0.718181818181818,1,TRUE
"Utah",2025-02-15,"compressed","cumulative_poisson",2025-02-08,2025,1,209,218,205,11.1619696969697,13,FALSE
"Utah",2025-02-15,"compressed","cumulative_poisson",2025-02-15,2025,0,201,203,209,4.35333333333333,6,TRUE
"Utah",2025-02-15,"compressed","cumulative_nb",2025-01-11,2025,4,256,256,256,0.710454545454545,0,TRUE
"Utah",2025-02-15,"compressed","cumulative_nb",2025-01-25,2025,3,185,185,185,0.709090909090909,0,TRUE
"Utah",2025-02-15,"compressed","cumulative_nb",2025-02-01,2025,2,195,195,194,1.17106060606061,1,TRUE
"Utah",2025-02-15,"compressed","cumulative_nb",2025-02-08,2025,1,209,218,207,7.24151515151515,11,TRUE
"Utah",2025-02-15,"compressed","cumulative_nb",2025-02-15,2025,0,201,203,210,4.24151515151515,7,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztnb",2025-01-11,2025,4,256,256,256,0,0,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztnb",2025-01-25,2025,3,185,185,185,0,0,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztnb",2025-02-01,2025,2,195,195,195,0.0181818181818182,0,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztnb",2025-02-08,2025,1,209,218,209,6.84727272727273,9,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztnb",2025-02-15,2025,0,201,203,201,1.92590909090909,2,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-11,2025,4,256,256,256,0.0727272727272727,0,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztpoisson",2025-01-25,2025,3,185,185,185,0.0727272727272727,0,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-01,2025,2,195,195,195,0.309090909090909,0,TRUE
"Utah",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-08,2025,1,209,218,209,8.0559090909091,9,FALSE
"Utah",2025-02-15,"compressed","hurdle_ztpoisson",2025-02-15,2025,0,201,203,202,3.54242424242424,1,TRUE
"Utah",2025-03-29,"calendar","empirical_multiplier",2025-03-01,2025,4,123,123,123,0,0,TRUE
"Utah",2025-03-29,"calendar","empirical_multiplier",2025-03-08,2025,3,121,127,121,6,6,FALSE
"Utah",2025-03-29,"calendar","empirical_multiplier",2025-03-15,2025,2,102,102,102,0,0,TRUE
"Utah",2025-03-29,"calendar","empirical_multiplier",2025-03-22,2025,1,76,76,76,0,0,TRUE
"Utah",2025-03-29,"calendar","empirical_multiplier",2025-03-29,2025,0,53,54,53,1,1,FALSE
"Utah",2025-03-29,"calendar","cumulative_poisson",2025-03-01,2025,4,123,123,123,0.165,0,TRUE
"Utah",2025-03-29,"calendar","cumulative_poisson",2025-03-08,2025,3,121,127,121,4.97272727272727,6,FALSE
"Utah",2025-03-29,"calendar","cumulative_poisson",2025-03-15,2025,2,102,102,103,0.576515151515152,1,TRUE
"Utah",2025-03-29,"calendar","cumulative_poisson",2025-03-22,2025,1,76,76,79,1.75454545454545,3,TRUE
"Utah",2025-03-29,"calendar","cumulative_poisson",2025-03-29,2025,0,53,54,68,9.75060606060606,14,FALSE
"Utah",2025-03-29,"calendar","cumulative_nb",2025-03-01,2025,4,123,123,123,0.392272727272727,0,TRUE
"Utah",2025-03-29,"calendar","cumulative_nb",2025-03-08,2025,3,121,127,121,4.01454545454546,6,FALSE
"Utah",2025-03-29,"calendar","cumulative_nb",2025-03-15,2025,2,102,102,103,0.690909090909091,1,TRUE
"Utah",2025-03-29,"calendar","cumulative_nb",2025-03-22,2025,1,76,76,79,1.7219696969697,3,TRUE
"Utah",2025-03-29,"calendar","cumulative_nb",2025-03-29,2025,0,53,54,63,6.5310606060606,9,FALSE
"Utah",2025-03-29,"calendar","hurdle_ztnb",2025-03-01,2025,4,123,123,123,0,0,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztnb",2025-03-08,2025,3,121,127,121,6,6,FALSE
"Utah",2025-03-29,"calendar","hurdle_ztnb",2025-03-15,2025,2,102,102,102,0.0963636363636356,0,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztnb",2025-03-22,2025,1,76,76,76,0.330909090909091,0,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztnb",2025-03-29,2025,0,53,54,53,2.33772727272727,1,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-01,2025,4,123,123,123,0.00136363636363616,0,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-08,2025,3,121,127,121,5.64818181818182,6,FALSE
"Utah",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-15,2025,2,102,102,102,0.128636363636364,0,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-22,2025,1,76,76,76,0.510454545454545,0,TRUE
"Utah",2025-03-29,"calendar","hurdle_ztpoisson",2025-03-29,2025,0,53,54,53,1.26848484848485,1,TRUE
"Utah",2025-03-29,"compressed","empirical_multiplier",2025-03-01,2025,4,123,123,123,0,0,TRUE
"Utah",2025-03-29,"compressed","empirical_multiplier",2025-03-08,2025,3,121,127,121,6,6,FALSE
"Utah",2025-03-29,"compressed","empirical_multiplier",2025-03-15,2025,2,102,102,102,0,0,TRUE
"Utah",2025-03-29,"compressed","empirical_multiplier",2025-03-22,2025,1,76,76,76,0,0,TRUE
"Utah",2025-03-29,"compressed","empirical_multiplier",2025-03-29,2025,0,53,54,53,1,1,FALSE
"Utah",2025-03-29,"compressed","cumulative_poisson",2025-03-01,2025,4,123,123,123,0.363636363636364,0,TRUE
"Utah",2025-03-29,"compressed","cumulative_poisson",2025-03-08,2025,3,121,127,121,4.53106060606061,6,FALSE
"Utah",2025-03-29,"compressed","cumulative_poisson",2025-03-15,2025,2,102,102,102,0.610454545454545,0,TRUE
"Utah",2025-03-29,"compressed","cumulative_poisson",2025-03-22,2025,1,76,76,75,0.875151515151515,1,TRUE
"Utah",2025-03-29,"compressed","cumulative_poisson",2025-03-29,2025,0,53,54,55,1.07272727272727,1,TRUE
"Utah",2025-03-29,"compressed","cumulative_nb",2025-03-01,2025,4,123,123,123,0.383181818181818,0,TRUE
"Utah",2025-03-29,"compressed","cumulative_nb",2025-03-08,2025,3,121,127,121,4.60242424242424,6,FALSE
"Utah",2025-03-29,"compressed","cumulative_nb",2025-03-15,2025,2,102,102,102,0.654545454545455,0,TRUE
"Utah",2025-03-29,"compressed","cumulative_nb",2025-03-22,2025,1,76,76,76,0.756969696969697,0,TRUE
"Utah",2025-03-29,"compressed","cumulative_nb",2025-03-29,2025,0,53,54,55,1.02863636363636,1,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztnb",2025-03-01,2025,4,123,123,123,0,0,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztnb",2025-03-08,2025,3,121,127,121,6,6,FALSE
"Utah",2025-03-29,"compressed","hurdle_ztnb",2025-03-15,2025,2,102,102,102,0.0363636363636364,0,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztnb",2025-03-22,2025,1,76,76,76,0.218181818181818,0,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztnb",2025-03-29,2025,0,53,54,53,1.24424242424242,1,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-01,2025,4,123,123,123,0,0,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-08,2025,3,121,127,121,6.01954545454545,6,FALSE
"Utah",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-15,2025,2,102,102,102,0.0636363636363637,0,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-22,2025,1,76,76,76,0.190909090909091,0,TRUE
"Utah",2025-03-29,"compressed","hurdle_ztpoisson",2025-03-29,2025,0,53,54,53,1.01409090909091,1,TRUE
"Utah",2025-04-26,"calendar","empirical_multiplier",2025-03-29,2025,4,54,54,54,0,0,TRUE
"Utah",2025-04-26,"calendar","empirical_multiplier",2025-04-05,2025,3,54,54,54,0,0,TRUE
"Utah",2025-04-26,"calendar","empirical_multiplier",2025-04-12,2025,2,33,33,33,0,0,TRUE
"Utah",2025-04-26,"calendar","empirical_multiplier",2025-04-19,2025,1,27,27,27,0,0,TRUE
"Utah",2025-04-26,"calendar","empirical_multiplier",2025-04-26,2025,0,19,19,19,0,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_poisson",2025-03-29,2025,4,54,54,54,0.0545454545454545,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_poisson",2025-04-05,2025,3,54,54,54,0.109090909090909,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_poisson",2025-04-12,2025,2,33,33,33,0.145454545454545,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_poisson",2025-04-19,2025,1,27,27,28,0.472727272727273,1,TRUE
"Utah",2025-04-26,"calendar","cumulative_poisson",2025-04-26,2025,0,19,19,23,2.765,4,TRUE
"Utah",2025-04-26,"calendar","cumulative_nb",2025-03-29,2025,4,54,54,54,0.145454545454545,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_nb",2025-04-05,2025,3,54,54,54,0.172727272727273,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_nb",2025-04-12,2025,2,33,33,33,0.227272727272727,0,TRUE
"Utah",2025-04-26,"calendar","cumulative_nb",2025-04-19,2025,1,27,27,28,0.44909090909091,1,TRUE
"Utah",2025-04-26,"calendar","cumulative_nb",2025-04-26,2025,0,19,19,22,1.90136363636364,3,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztnb",2025-03-29,2025,4,54,54,54,0.00136363636363616,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztnb",2025-04-05,2025,3,54,54,54,0,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztnb",2025-04-12,2025,2,33,33,33,0.0454545454545455,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztnb",2025-04-19,2025,1,27,27,27,0.188636363636363,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztnb",2025-04-26,2025,0,19,19,19,1.97651515151515,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztpoisson",2025-03-29,2025,4,54,54,54,0,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-05,2025,3,54,54,54,0.00136363636363616,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-12,2025,2,33,33,33,0,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-19,2025,1,27,27,27,0.131363636363636,0,TRUE
"Utah",2025-04-26,"calendar","hurdle_ztpoisson",2025-04-26,2025,0,19,19,19,0.237727272727273,0,TRUE
"Utah",2025-04-26,"compressed","empirical_multiplier",2025-03-29,2025,4,54,54,54,0,0,TRUE
"Utah",2025-04-26,"compressed","empirical_multiplier",2025-04-05,2025,3,54,54,54,0,0,TRUE
"Utah",2025-04-26,"compressed","empirical_multiplier",2025-04-12,2025,2,33,33,33,0,0,TRUE
"Utah",2025-04-26,"compressed","empirical_multiplier",2025-04-19,2025,1,27,27,27,0,0,TRUE
"Utah",2025-04-26,"compressed","empirical_multiplier",2025-04-26,2025,0,19,19,19,0,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_poisson",2025-03-29,2025,4,54,54,54,0.218181818181818,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_poisson",2025-04-05,2025,3,54,54,54,0.227272727272727,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_poisson",2025-04-12,2025,2,33,33,33,0.3,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_poisson",2025-04-19,2025,1,27,27,27,0.309090909090909,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_poisson",2025-04-26,2025,0,19,19,20,0.601363636363636,1,TRUE
"Utah",2025-04-26,"compressed","cumulative_nb",2025-03-29,2025,4,54,54,54,0.174090909090909,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_nb",2025-04-05,2025,3,54,54,54,0.163636363636364,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_nb",2025-04-12,2025,2,33,33,33,0.236363636363636,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_nb",2025-04-19,2025,1,27,27,27,0.345454545454545,0,TRUE
"Utah",2025-04-26,"compressed","cumulative_nb",2025-04-26,2025,0,19,19,19,0.474090909090909,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztnb",2025-03-29,2025,4,54,54,54,0,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztnb",2025-04-05,2025,3,54,54,54,0.00136363636363616,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztnb",2025-04-12,2025,2,33,33,33,0.0209090909090905,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztnb",2025-04-19,2025,1,27,27,27,0.241212121212121,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztnb",2025-04-26,2025,0,19,19,19,1.05424242424242,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztpoisson",2025-03-29,2025,4,54,54,54,0,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-05,2025,3,54,54,54,0,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-12,2025,2,33,33,33,0,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-19,2025,1,27,27,27,0.0181818181818182,0,TRUE
"Utah",2025-04-26,"compressed","hurdle_ztpoisson",2025-04-26,2025,0,19,19,19,0.267424242424242,0,TRUE
"Utah",2025-05-31,"calendar","empirical_multiplier",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"calendar","empirical_multiplier",2025-05-10,2025,3,14,14,14,0,0,TRUE
"Utah",2025-05-31,"calendar","empirical_multiplier",2025-05-17,2025,2,12,12,12,0,0,TRUE
"Utah",2025-05-31,"calendar","empirical_multiplier",2025-05-24,2025,1,14,14,14,0,0,TRUE
"Utah",2025-05-31,"calendar","empirical_multiplier",2025-05-31,2025,0,13,13,13,0,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_poisson",2025-05-03,2025,4,17,17,17,0.0181818181818182,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_poisson",2025-05-10,2025,3,14,14,14,0.0181818181818182,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_poisson",2025-05-17,2025,2,12,12,12,0.0363636363636364,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_poisson",2025-05-24,2025,1,14,14,14,0.236363636363636,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_poisson",2025-05-31,2025,0,13,13,16,1.73106060606061,3,TRUE
"Utah",2025-05-31,"calendar","cumulative_nb",2025-05-03,2025,4,17,17,17,0.0363636363636364,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_nb",2025-05-10,2025,3,14,14,14,0.0545454545454545,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_nb",2025-05-17,2025,2,12,12,12,0.1,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_nb",2025-05-24,2025,1,14,14,14,0.255909090909091,0,TRUE
"Utah",2025-05-31,"calendar","cumulative_nb",2025-05-31,2025,0,13,13,15,1.3219696969697,2,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztnb",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztnb",2025-05-10,2025,3,14,14,14,0.0090909090909091,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztnb",2025-05-17,2025,2,12,12,12,0.0572727272727269,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztnb",2025-05-24,2025,1,14,14,14,0.233333333333333,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztnb",2025-05-31,2025,0,13,13,13,1.65151515151515,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-10,2025,3,14,14,14,0,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-17,2025,2,12,12,12,0,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-24,2025,1,14,14,14,0.0363636363636364,0,TRUE
"Utah",2025-05-31,"calendar","hurdle_ztpoisson",2025-05-31,2025,0,13,13,13,0.136363636363636,0,TRUE
"Utah",2025-05-31,"compressed","empirical_multiplier",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"compressed","empirical_multiplier",2025-05-10,2025,3,14,14,14,0,0,TRUE
"Utah",2025-05-31,"compressed","empirical_multiplier",2025-05-17,2025,2,12,12,12,0,0,TRUE
"Utah",2025-05-31,"compressed","empirical_multiplier",2025-05-24,2025,1,14,14,14,0,0,TRUE
"Utah",2025-05-31,"compressed","empirical_multiplier",2025-05-31,2025,0,13,13,13,0,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_poisson",2025-05-03,2025,4,17,17,17,0.0363636363636364,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_poisson",2025-05-10,2025,3,14,14,14,0.0545454545454545,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_poisson",2025-05-17,2025,2,12,12,12,0.0922727272727273,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_poisson",2025-05-24,2025,1,14,14,14,0.254545454545455,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_poisson",2025-05-31,2025,0,13,13,13,0.445454545454545,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_nb",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_nb",2025-05-10,2025,3,14,14,14,0,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_nb",2025-05-17,2025,2,12,12,12,0.00909090909090909,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_nb",2025-05-24,2025,1,14,14,14,0.0581818181818182,0,TRUE
"Utah",2025-05-31,"compressed","cumulative_nb",2025-05-31,2025,0,13,13,14,0.437727272727273,1,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztnb",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztnb",2025-05-10,2025,3,14,14,14,0,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztnb",2025-05-17,2025,2,12,12,12,0.0454545454545455,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztnb",2025-05-24,2025,1,14,14,14,0.263484848484848,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztnb",2025-05-31,2025,0,13,13,13,0.943939393939394,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-03,2025,4,17,17,17,0,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-10,2025,3,14,14,14,0,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-17,2025,2,12,12,12,0,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-24,2025,1,14,14,14,0.0181818181818182,0,TRUE
"Utah",2025-05-31,"compressed","hurdle_ztpoisson",2025-05-31,2025,0,13,13,13,0.127272727272727,0,TRUE
"Vermont",2025-01-02,"calendar","empirical_multiplier",2024-11-30,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"calendar","empirical_multiplier",2024-12-07,2024,3,0,0,0,0,0,TRUE
"Vermont",2025-01-02,"calendar","empirical_multiplier",2024-12-14,2024,2,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"calendar","empirical_multiplier",2024-12-21,2024,1,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"calendar","empirical_multiplier",2024-12-28,2024,0,19,19,19,0,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_poisson",2024-11-30,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_poisson",2024-12-07,2024,3,0,0,0,0,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_poisson",2024-12-14,2024,2,8,8,8,0.1,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_poisson",2024-12-21,2024,1,8,8,8,0.245454545454545,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_poisson",2024-12-28,2024,0,19,19,20,0.712878787878788,1,TRUE
"Vermont",2025-01-02,"calendar","cumulative_nb",2024-11-30,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_nb",2024-12-07,2024,3,0,0,0,0.0090909090909091,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_nb",2024-12-14,2024,2,8,8,8,0.0909090909090909,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_nb",2024-12-21,2024,1,8,8,8,0.219545454545454,0,TRUE
"Vermont",2025-01-02,"calendar","cumulative_nb",2024-12-28,2024,0,19,19,20,0.745454545454545,1,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztnb",2024-11-30,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztnb",2024-12-07,2024,3,0,0,0,0.00136363636363616,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztnb",2024-12-14,2024,2,8,8,8,0.0090909090909091,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztnb",2024-12-21,2024,1,8,8,8,0.0090909090909091,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztnb",2024-12-28,2024,0,19,19,19,0.0727272727272727,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztpoisson",2024-11-30,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-07,2024,3,0,0,0,0.0090909090909091,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-14,2024,2,8,8,8,0.0090909090909091,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-21,2024,1,8,8,8,0.0377272727272725,0,TRUE
"Vermont",2025-01-02,"calendar","hurdle_ztpoisson",2024-12-28,2024,0,19,19,19,0.266363636363636,0,TRUE
"Vermont",2025-01-02,"compressed","empirical_multiplier",2024-11-16,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","empirical_multiplier",2024-11-30,2024,3,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","empirical_multiplier",2024-12-14,2024,2,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"compressed","empirical_multiplier",2024-12-21,2024,1,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"compressed","empirical_multiplier",2024-12-28,2024,0,19,19,19,0,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_poisson",2024-11-16,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_poisson",2024-11-30,2024,3,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_poisson",2024-12-14,2024,2,8,8,8,0.00909090909090909,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_poisson",2024-12-21,2024,1,8,8,8,0.0727272727272727,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_poisson",2024-12-28,2024,0,19,19,19,0.468636363636363,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_nb",2024-11-16,2024,4,3,3,3,0.0090909090909091,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_nb",2024-11-30,2024,3,3,3,3,0.0181818181818182,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_nb",2024-12-14,2024,2,8,8,8,0.112727272727273,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_nb",2024-12-21,2024,1,8,8,8,0.227272727272727,0,TRUE
"Vermont",2025-01-02,"compressed","cumulative_nb",2024-12-28,2024,0,19,19,19,0.563636363636364,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztnb",2024-11-16,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztnb",2024-11-30,2024,3,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztnb",2024-12-14,2024,2,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztnb",2024-12-21,2024,1,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztnb",2024-12-28,2024,0,19,19,19,0.209090909090909,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-16,2024,4,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztpoisson",2024-11-30,2024,3,3,3,3,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-14,2024,2,8,8,8,0,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-21,2024,1,8,8,8,0.00136363636363637,0,TRUE
"Vermont",2025-01-02,"compressed","hurdle_ztpoisson",2024-12-28,2024,0,19,19,19,0.292272727272727,0,TRUE
"Vermont",2025-02-15,"calendar","empirical_multiplier",2025-01-18,2025,4,39,41,39,2,2,FALSE
"Vermont",2025-02-15,"calendar","empirical_multiplier",2025-01-25,2025,3,56,58,56,2,2,FALSE
"Vermont",2025-02-15,"calendar","empirical_multiplier",2025-02-01,2025,2,83,84,83,1,1,FALSE
"Vermont",2025-02-15,"calendar","empirical_multiplier",2025-02-08,2025,1,125,134,125,9,9,FALSE
"Vermont",2025-02-15,"calendar","empirical_multiplier",2025-02-15,2025,0,98,115,98,17,17,FALSE
"Vermont",2025-02-15,"calendar","cumulative_poisson",2025-01-18,2025,4,39,41,39,1.43772727272727,2,TRUE
"Vermont",2025-02-15,"calendar","cumulative_poisson",2025-01-25,2025,3,56,58,56,1.34818181818182,2,TRUE
"Vermont",2025-02-15,"calendar","cumulative_poisson",2025-02-01,2025,2,83,84,82,1.14545454545455,2,TRUE
"Vermont",2025-02-15,"calendar","cumulative_poisson",2025-02-08,2025,1,125,134,124,6.75818181818182,10,TRUE
"Vermont",2025-02-15,"calendar","cumulative_poisson",2025-02-15,2025,0,98,115,107,4.87106060606061,8,TRUE
"Vermont",2025-02-15,"calendar","cumulative_nb",2025-01-18,2025,4,39,41,39,1.81818181818182,2,FALSE
"Vermont",2025-02-15,"calendar","cumulative_nb",2025-01-25,2025,3,56,58,55,1.66363636363636,3,TRUE
"Vermont",2025-02-15,"calendar","cumulative_nb",2025-02-01,2025,2,83,84,82,1.21272727272727,2,TRUE
"Vermont",2025-02-15,"calendar","cumulative_nb",2025-02-08,2025,1,125,134,124,7.22742424242424,10,FALSE
"Vermont",2025-02-15,"calendar","cumulative_nb",2025-02-15,2025,0,98,115,107,4.28060606060606,8,TRUE
"Vermont",2025-02-15,"calendar","hurdle_ztnb",2025-01-18,2025,4,39,41,39,2,2,FALSE
"Vermont",2025-02-15,"calendar","hurdle_ztnb",2025-01-25,2025,3,56,58,56,1.67272727272727,2,TRUE
"Vermont",2025-02-15,"calendar","hurdle_ztnb",2025-02-01,2025,2,83,84,83,1,1,FALSE
"Vermont",2025-02-15,"calendar","hurdle_ztnb",2025-02-08,2025,1,125,134,125,8.65454545454545,9,FALSE
"Vermont",2025-02-15,"calendar","hurdle_ztnb",2025-02-15,2025,0,98,115,98,14.9922727272727,17,FALSE
