"location","origin","clock","model","nll","convergence","max_gradient","gradient_status","finite_fit","finite_prediction","leakage_ok","use_random","retraction_mass","q_C_min","q_C_max","q_terminal","reconstruction","negative_projection_count","n_cells","fit_seconds","warnings"
"Vermont",2025-05-31,"calendar","cumulative_poisson",3009.07051439467,0,0.000534974531385735,"pass",TRUE,TRUE,TRUE,TRUE,0.0932239683144881,0.776151765149218,0.906779433598484,0.906779433598484,"anchored independent signed-Poisson update approximation",4,2133,3.44400000000019,""
"Vermont",2025-05-31,"calendar","cumulative_nb",3192.5623973366,0,0.00108080766641583,"pass",TRUE,TRUE,TRUE,TRUE,0.0949509139265357,0.778156079527998,0.905052501023665,0.905052501023665,"anchored independent signed-Poisson update approximation",8,2133,6.42799999999988,"NA/NaN function evaluation"
"Vermont",2025-05-31,"calendar","hurdle_ztnb",609.975624884693,0,0.000129182536386496,"pass",TRUE,TRUE,TRUE,FALSE,0.0244748778468567,0.823986754832286,0.97552840428367,0.97552840428367,"anchored sequential hurdle updates",25,2133,3.52400000000011,""
"Vermont",2025-05-31,"calendar","hurdle_ztpoisson",552.844085144631,0,0.00164121458436806,"pass",TRUE,TRUE,TRUE,FALSE,0.0254362526109307,0.829752821563605,0.974565532796163,0.974565532796163,"anchored sequential hurdle updates",3,2133,3.62200000000007,""
"Vermont",2025-05-31,"compressed","cumulative_poisson",2604.60725605052,0,0.000308645430986187,"pass",TRUE,TRUE,TRUE,TRUE,0.112164996833493,0.802761525270332,0.887840278899341,0.887840278899341,"anchored independent signed-Poisson update approximation",5,1188,2.20299999999997,""
"Vermont",2025-05-31,"compressed","cumulative_nb",2788.63846773866,0,0.000701086213683545,"pass",TRUE,TRUE,TRUE,TRUE,0.116052688220807,0.804806572495248,0.88395278968873,0.88395278968873,"anchored independent signed-Poisson update approximation",8,1188,2.75900000000001,""
"Vermont",2025-05-31,"compressed","hurdle_ztnb",463.094467245839,0,0.000939293122771856,"pass",TRUE,TRUE,TRUE,FALSE,0.022795316934693,0.845455397100533,0.977207195966585,0.977207195966585,"anchored sequential hurdle updates",18,1188,3.10200000000009,""
"Vermont",2025-05-31,"compressed","hurdle_ztpoisson",402.344826129615,0,0.00312858079056047,"pass",TRUE,TRUE,TRUE,FALSE,0.0187146278551711,0.874547776132447,0.981286829534355,0.981286829534355,"anchored sequential hurdle updates",3,1188,3.01700000000005,""
"Virginia",2025-01-02,"calendar","cumulative_poisson",7509.63391553618,0,0.000165175669825454,"pass",TRUE,TRUE,TRUE,TRUE,0.00302873394836592,0.918568706039386,0.996971621898378,0.996971621898378,"anchored independent signed-Poisson update approximation",0,1539,2.41800000000012,""
"Virginia",2025-01-02,"calendar","cumulative_nb",7194.52274155453,0,0.0013153348810766,"pass",TRUE,TRUE,TRUE,TRUE,0.0541779926853513,0.417894816743152,0.945885628572362,0.945885628572362,"anchored independent signed-Poisson update approximation",0,1539,4.06399999999985,"NA/NaN function evaluation"
"Virginia",2025-01-02,"calendar","hurdle_ztnb",812.666325640815,0,0.00119617025702645,"pass",TRUE,TRUE,TRUE,FALSE,0.0191259329988745,0.88755064263078,0.980878460105194,0.980878460105194,"anchored sequential hurdle updates",0,1539,3.33000000000015,""
"Virginia",2025-01-02,"calendar","hurdle_ztpoisson",867.186622083203,0,0.0250948108754927,"pass",TRUE,TRUE,TRUE,FALSE,0.00925732617487646,0.947178436582076,0.990743780188607,0.990743780188607,"anchored sequential hurdle updates",0,1539,3.30999999999995,""
"Virginia",2025-01-02,"compressed","cumulative_poisson",2406.46160272388,0,0.000171890865282673,"pass",TRUE,TRUE,TRUE,TRUE,0.00407424316172247,0.984360692615799,0.999999987257503,0.995925756838278,"anchored independent signed-Poisson update approximation",0,648,1.75900000000001,""
"Virginia",2025-01-02,"compressed","cumulative_nb",2644.35174823888,0,0.00739160354950114,"pass",TRUE,TRUE,TRUE,TRUE,0.00532131365529585,0.983278371264401,0.999999959226193,0.994678686344704,"anchored independent signed-Poisson update approximation",0,648,2.01999999999998,""
"Virginia",2025-01-02,"compressed","hurdle_ztnb",527.747524957544,0,0.0004413418380671,"pass",TRUE,TRUE,TRUE,FALSE,0.0185637858666733,0.964254991048743,0.992192113910546,0.981436758050593,"anchored sequential hurdle updates",0,648,2.66799999999989,""
"Virginia",2025-01-02,"compressed","hurdle_ztpoisson",545.302700636509,0,0.020311211469269,"pass",TRUE,TRUE,TRUE,FALSE,0.0226633477730262,0.972457937586189,0.994924675084813,0.977337372517127,"anchored sequential hurdle updates",0,648,2.66599999999994,""
"Virginia",2025-02-15,"calendar","cumulative_poisson",9266.78842449845,0,0.0271641494229922,"pass",TRUE,TRUE,TRUE,TRUE,0.00567843846615177,0.849510317473546,0.994321571022975,0.994321571022975,"anchored independent signed-Poisson update approximation",0,1728,2.61799999999994,""
"Virginia",2025-02-15,"calendar","cumulative_nb",8082.92528389954,0,0.00101356263200425,"pass",TRUE,TRUE,TRUE,TRUE,0.070607362944201,0.422224468417827,0.929482227703523,0.929482227703523,"anchored independent signed-Poisson update approximation",0,1728,4.36099999999988,""
"Virginia",2025-02-15,"calendar","hurdle_ztnb",970.900910135261,0,0.000406223962087227,"pass",TRUE,TRUE,TRUE,FALSE,0.0274902290972681,0.832738306925467,0.972516431455105,0.972516431455105,"anchored sequential hurdle updates",0,1728,3.70700000000011,""
"Virginia",2025-02-15,"calendar","hurdle_ztpoisson",1250.91186376512,0,0.0498035248898105,"pass",TRUE,TRUE,TRUE,FALSE,0.0332942343828447,0.945495978735457,0.966707677638475,0.966707677638475,"anchored sequential hurdle updates",1,1728,3.77299999999991,""
"Virginia",2025-02-15,"compressed","cumulative_poisson",2886.91907469351,0,0.00134634012835266,"pass",TRUE,TRUE,TRUE,TRUE,0.0148961711665171,0.97333966755029,0.999999999990069,0.985103828833483,"anchored independent signed-Poisson update approximation",0,783,1.84500000000003,""
"Virginia",2025-02-15,"compressed","cumulative_nb",3138.74048907176,0,0.00027823504187019,"pass",TRUE,TRUE,TRUE,TRUE,0.0158796017259078,0.973844878977602,0.99999999997626,0.984120398274092,"anchored independent signed-Poisson update approximation",0,783,2.25800000000004,""
"Virginia",2025-02-15,"compressed","hurdle_ztnb",635.579639125567,0,0.00112427416596139,"pass",TRUE,TRUE,TRUE,FALSE,0.0160298638902224,0.955492948739235,0.989212772333138,0.98397057423442,"anchored sequential hurdle updates",0,783,2.86099999999988,""
"Virginia",2025-02-15,"compressed","hurdle_ztpoisson",685.206418382281,0,0.0214609159934294,"pass",TRUE,TRUE,TRUE,FALSE,0.023527419631329,0.964669664342072,0.990962206616981,0.976473535074205,"anchored sequential hurdle updates",0,783,3.34799999999996,""
"Virginia",2025-03-29,"calendar","cumulative_poisson",9887.27616166175,0,0.00183856917835179,"pass",TRUE,TRUE,TRUE,TRUE,0.00836059081386576,0.819443872515217,0.99164064372989,0.99164064372989,"anchored independent signed-Poisson update approximation",0,1890,3.08499999999981,""
"Virginia",2025-03-29,"calendar","cumulative_nb",8935.53429745764,0,0.000450827222012395,"pass",TRUE,TRUE,TRUE,TRUE,0.0687760417121753,0.436353612504409,0.931315828980011,0.931315828980011,"anchored independent signed-Poisson update approximation",0,1890,5.49700000000007,""
"Virginia",2025-03-29,"calendar","hurdle_ztnb",1177.03321974314,0,0.00135867571634662,"pass",TRUE,TRUE,TRUE,FALSE,0.0243937063644835,0.786855454138287,0.975614416909716,0.975614416909716,"anchored sequential hurdle updates",1,1890,4.00800000000004,""
"Virginia",2025-03-29,"calendar","hurdle_ztpoisson",2071.23408091084,0,0.0148617855896623,"pass",TRUE,TRUE,TRUE,FALSE,0.0217229632674102,0.866722036297254,0.99854651694733,0.979569050573525,"anchored sequential hurdle updates",82,1890,4.09500000000003,"NA/NaN function evaluation"
"Virginia",2025-03-29,"compressed","cumulative_poisson",3561.1144038395,0,0.00436342146594693,"pass",TRUE,TRUE,TRUE,TRUE,0.00834956154613678,0.923448992446524,0.991680396717055,0.991650443598512,"anchored independent signed-Poisson update approximation",0,945,2.01299999999992,""
"Virginia",2025-03-29,"compressed","cumulative_nb",3808.0535961871,0,0.00890317510728522,"pass",TRUE,TRUE,TRUE,TRUE,0.0073707317736348,0.938449141761539,0.995911992823596,0.992629269975334,"anchored independent signed-Poisson update approximation",0,945,2.49400000000014,"NA/NaN function evaluation"
"Virginia",2025-03-29,"compressed","hurdle_ztnb",822.099843285121,0,0.000474589497780897,"pass",TRUE,TRUE,TRUE,FALSE,0.0747388305779169,0.863466952191628,0.934906821562949,0.925313181894464,"anchored sequential hurdle updates",9,945,3.32399999999984,""
"Virginia",2025-03-29,"compressed","hurdle_ztpoisson",1160.55814249112,0,0.0085840176549874,"pass",TRUE,TRUE,TRUE,FALSE,0.0774838916185328,0.917228193799189,0.960997265858894,0.922533984257042,"anchored sequential hurdle updates",0,945,3.11200000000008,""
"Virginia",2025-04-26,"calendar","cumulative_poisson",10302.3798751161,0,0.00149771241837016,"pass",TRUE,TRUE,TRUE,TRUE,0.00645141773498878,0.824533023603674,0.99354982445477,0.99354982445477,"anchored independent signed-Poisson update approximation",0,1998,3.02500000000009,""
"Virginia",2025-04-26,"calendar","cumulative_nb",9550.80786303937,0,0.000616380807183958,"pass",TRUE,TRUE,TRUE,TRUE,0.0636899852751161,0.462467562705081,0.936392461409786,0.936392461409786,"anchored independent signed-Poisson update approximation",0,1998,5.96200000000022,""
"Virginia",2025-04-26,"calendar","hurdle_ztnb",1236.50723611914,0,0.000725289702069531,"pass",TRUE,TRUE,TRUE,FALSE,0.0220080673250878,0.791965090905816,0.977999286185803,0.977999286185803,"anchored sequential hurdle updates",11,1998,4.10599999999999,""
"Virginia",2025-04-26,"calendar","hurdle_ztpoisson",2138.7952200684,0,0.0204556872809576,"pass",TRUE,TRUE,TRUE,FALSE,0.0201244116435652,0.86815921138134,0.998581351658774,0.981049072321999,"anchored sequential hurdle updates",3,1998,4.22500000000014,""
"Virginia",2025-04-26,"compressed","cumulative_poisson",3981.41618427568,0,0.00154298415252574,"pass",TRUE,TRUE,TRUE,TRUE,0.00599064554893962,0.918326652573104,0.994009361398969,0.994009361398969,"anchored independent signed-Poisson update approximation",0,1053,2.16100000000006,""
"Virginia",2025-04-26,"compressed","cumulative_nb",4233.69033193796,0,0.00963624405856028,"pass",TRUE,TRUE,TRUE,TRUE,0.0192036342856996,0.921900358607314,0.999649922756611,0.980798502813394,"anchored independent signed-Poisson update approximation",0,1053,3.12599999999998,""
"Virginia",2025-04-26,"compressed","hurdle_ztnb",875.794117631868,0,0.00050844219028745,"pass",TRUE,TRUE,TRUE,FALSE,0.0708512930510965,0.866863827549032,0.938683637180902,0.92920230391191,"anchored sequential hurdle updates",53,1053,3.38499999999999,""
"Virginia",2025-04-26,"compressed","hurdle_ztpoisson",1221.99087134215,0,0.00847616348286846,"pass",TRUE,TRUE,TRUE,FALSE,0.0752238337245159,0.919576740289302,0.961840643990825,0.924792345769958,"anchored sequential hurdle updates",0,1053,3.24700000000007,""
"Virginia",2025-05-31,"calendar","cumulative_poisson",10812.2100000111,0,0.00896374247829479,"pass",TRUE,TRUE,TRUE,TRUE,0.00499884445074539,0.828285402271525,0.995002117074507,0.995002117074507,"anchored independent signed-Poisson update approximation",0,2133,3.44900000000007,""
"Virginia",2025-05-31,"calendar","cumulative_nb",10321.12960294,0,0.00681613729182295,"pass",TRUE,TRUE,TRUE,TRUE,0.0619342190285505,0.497946773654024,0.938140834801986,0.938140834801986,"anchored independent signed-Poisson update approximation",0,2133,5.23599999999988,"NA/NaN function evaluation"
"Virginia",2025-05-31,"calendar","hurdle_ztnb",1295.58172929463,0,0.00106591229340491,"pass",TRUE,TRUE,TRUE,FALSE,0.0208457721385724,0.791611326257015,0.97916141882963,0.97916141882963,"anchored sequential hurdle updates",17,2133,4.24499999999989,""
"Virginia",2025-05-31,"calendar","hurdle_ztpoisson",2214.22654543484,0,0.011450442071137,"pass",TRUE,TRUE,TRUE,FALSE,0.00120847194574556,0.878955524308868,0.99879587135701,0.99879587135701,"anchored sequential hurdle updates",0,2133,4.65899999999988,""
"Virginia",2025-05-31,"compressed","cumulative_poisson",4477.00496726943,0,0.00380884088097674,"pass",TRUE,TRUE,TRUE,TRUE,0.00431933038492029,0.916680490953912,0.995680686335735,0.995680686335735,"anchored independent signed-Poisson update approximation",0,1188,2.19699999999989,""
"Virginia",2025-05-31,"compressed","cumulative_nb",4743.43035232663,0,0.00293140576903639,"pass",TRUE,TRUE,TRUE,TRUE,0.00516963461119327,0.922938474506646,0.994830366525767,0.994830366525767,"anchored independent signed-Poisson update approximation",0,1188,2.80299999999988,""
"Virginia",2025-05-31,"compressed","hurdle_ztnb",928.818361193541,0,0.00355556010403912,"pass",TRUE,TRUE,TRUE,FALSE,0.071280481207023,0.86735602534148,0.939873308222558,0.928778202767344,"anchored sequential hurdle updates",145,1188,3.44900000000007,""
"Virginia",2025-05-31,"compressed","hurdle_ztpoisson",1262.5025714699,0,0.00815505508224645,"pass",TRUE,TRUE,TRUE,FALSE,0.0733819087378848,0.921714452207871,0.96296869403486,0.926632209783164,"anchored sequential hurdle updates",0,1188,3.37099999999987,""
"Washington",2025-01-02,"calendar","cumulative_poisson",6376.38856861777,0,0.000625860025755043,"pass",TRUE,TRUE,TRUE,TRUE,0.0319302522242536,0.926663072458537,0.988441546580667,0.968075857811388,"anchored independent signed-Poisson update approximation",0,1539,2.38999999999987,""
"Washington",2025-01-02,"calendar","cumulative_nb",6006.89737157641,0,0.00157615231133312,"pass",TRUE,TRUE,TRUE,TRUE,0.0687812351855139,0.665007305908097,0.931239189578734,0.931239189578734,"anchored independent signed-Poisson update approximation",0,1539,3.49000000000001,""
"Washington",2025-01-02,"calendar","hurdle_ztnb",799.447746822696,0,0.00027818162426918,"pass",TRUE,TRUE,TRUE,FALSE,0.0743375537320065,0.776327770300567,0.925717624686004,0.925717624686004,"anchored sequential hurdle updates",7,1539,3.35200000000009,""
"Washington",2025-01-02,"calendar","hurdle_ztpoisson",895.899855889421,0,0.0146628403963101,"pass",TRUE,TRUE,TRUE,FALSE,0.0555978718660461,0.898326382291161,0.944426587187955,0.944426587187955,"anchored sequential hurdle updates",9,1539,3.21300000000019,""
"Washington",2025-01-02,"compressed","cumulative_poisson",2518.19656857058,0,0.00172720368419849,"pass",TRUE,TRUE,TRUE,TRUE,0.0719869434718563,0.928013056528217,0.999999999999991,0.928013056528217,"anchored independent signed-Poisson update approximation",1,648,1.74700000000007,""
"Washington",2025-01-02,"compressed","cumulative_nb",2682.52047067557,0,0.00415361516263424,"pass",TRUE,TRUE,TRUE,TRUE,0.122110681299488,0.877889318710676,0.999999999998066,0.877889318710676,"anchored independent signed-Poisson update approximation",4,648,2.08399999999983,""
"Washington",2025-01-02,"compressed","hurdle_ztnb",426.235295674334,0,0.000316549658253562,"pass",TRUE,TRUE,TRUE,FALSE,0.0513815410532703,0.948618978561067,0.991602566730396,0.948618978561067,"anchored sequential hurdle updates",7,648,2.53100000000018,""
"Washington",2025-01-02,"compressed","hurdle_ztpoisson",458.765672341511,0,0.00353844421608285,"pass",TRUE,TRUE,TRUE,FALSE,0.396739912412757,0.603260335142657,0.996627555986905,0.603260335142657,"anchored sequential hurdle updates",38,648,2.52299999999991,""
"Washington",2025-02-15,"calendar","cumulative_poisson",7845.11737737359,0,0.00310194839064692,"pass",TRUE,TRUE,TRUE,TRUE,0.0229939871689815,0.828393503044076,0.999736056927342,0.977006012831018,"anchored independent signed-Poisson update approximation",0,1728,2.67599999999993,""
"Washington",2025-02-15,"calendar","cumulative_nb",6780.94648979117,0,0.00104823379211783,"pass",TRUE,TRUE,TRUE,TRUE,0.0651318293289534,0.642025540142614,0.934895319849411,0.934895319849411,"anchored independent signed-Poisson update approximation",0,1728,4.55500000000006,""
"Washington",2025-02-15,"calendar","hurdle_ztnb",1028.08508156913,0,0.00056440625467824,"pass",TRUE,TRUE,TRUE,FALSE,0.10029642460829,0.667296339145933,0.899781999786479,0.899781999786479,"anchored sequential hurdle updates",6,1728,3.71399999999994,""
"Washington",2025-02-15,"calendar","hurdle_ztpoisson",1938.90283330636,0,0.0176981781791277,"pass",TRUE,TRUE,TRUE,FALSE,0.0404243933096104,0.885766337632034,0.981754745355477,0.95957931878901,"anchored sequential hurdle updates",1,1728,3.67499999999995,"NA/NaN function evaluation"
"Washington",2025-02-15,"compressed","cumulative_poisson",3006.93912840002,0,0.000926272116933968,"pass",TRUE,TRUE,TRUE,TRUE,0.0595635584400676,0.940436441559933,0.99999999999989,0.940436441559933,"anchored independent signed-Poisson update approximation",0,783,1.89100000000008,""
"Washington",2025-02-15,"compressed","cumulative_nb",3187.3666555068,0,0.000661333697792948,"pass",TRUE,TRUE,TRUE,TRUE,0.0795876721925459,0.920412327807457,0.999999999992822,0.920412327807457,"anchored independent signed-Poisson update approximation",0,783,2.23900000000003,""
"Washington",2025-02-15,"compressed","hurdle_ztnb",577.567191329772,0,0.00124047520441195,"pass",TRUE,TRUE,TRUE,FALSE,0.113351820450856,0.886280982436862,0.944044347496625,0.886689848447047,"anchored sequential hurdle updates",9,783,2.85100000000011,""
"Washington",2025-02-15,"compressed","hurdle_ztpoisson",779.527769881632,0,0.00229306337312485,"pass",TRUE,TRUE,TRUE,FALSE,0.127623685370417,0.87238726709412,0.981281617183182,0.87241771136623,"anchored sequential hurdle updates",7,783,2.73399999999992,""
"Washington",2025-03-29,"calendar","cumulative_poisson",8489.50582326247,0,0.0048036841332193,"pass",TRUE,TRUE,TRUE,TRUE,0.0242941229489854,0.863312503879794,0.999950677247039,0.975705877051014,"anchored independent signed-Poisson update approximation",0,1890,2.97599999999989,""
"Washington",2025-03-29,"calendar","cumulative_nb",7544.13549546699,0,0.00116594244892165,"pass",TRUE,TRUE,TRUE,TRUE,0.0517674301694308,0.681672915232568,0.948253370384739,0.948253370384739,"anchored independent signed-Poisson update approximation",0,1890,5.52600000000007,"NA/NaN function evaluation"
"Washington",2025-03-29,"calendar","hurdle_ztnb",1136.44244828265,0,0.000755523772479449,"pass",TRUE,TRUE,TRUE,FALSE,0.0765611557570173,0.715524249606756,0.923496165632313,0.923496165632313,"anchored sequential hurdle updates",3,1890,3.96299999999997,""
"Washington",2025-03-29,"calendar","hurdle_ztpoisson",2125.17869309963,0,0.0204611902778697,"pass",TRUE,TRUE,TRUE,FALSE,0.0312301986478504,0.90035419455209,0.983548196640087,0.96877291800227,"anchored sequential hurdle updates",0,1890,3.88100000000009,""
"Washington",2025-03-29,"compressed","cumulative_poisson",3641.61794907396,0,0.000796853971662626,"pass",TRUE,TRUE,TRUE,TRUE,0.0549265228828403,0.945073477120404,0.999999999958064,0.945073477120404,"anchored independent signed-Poisson update approximation",0,945,2.13799999999992,""
"Washington",2025-03-29,"compressed","cumulative_nb",3826.8751099967,0,0.000372795906946055,"pass",TRUE,TRUE,TRUE,TRUE,0.0652590210787907,0.934740978921444,0.999999999965651,0.934740978921444,"anchored independent signed-Poisson update approximation",0,945,2.43599999999992,""
"Washington",2025-03-29,"compressed","hurdle_ztnb",677.959425937383,0,0.000369580076698295,"pass",TRUE,TRUE,TRUE,FALSE,0.0822838725145549,0.897147555497066,0.943251592195893,0.917747317392979,"anchored sequential hurdle updates",8,945,3.06600000000003,""
"Washington",2025-03-29,"compressed","hurdle_ztpoisson",1009.08384149356,0,0.00148950344765155,"pass",TRUE,TRUE,TRUE,FALSE,0.0556119927602325,0.943495419360125,0.980755851486706,0.94439984360739,"anchored sequential hurdle updates",0,945,2.92399999999998,""
"Washington",2025-04-26,"calendar","cumulative_poisson",8887.87266973288,0,0.0145611895207811,"pass",TRUE,TRUE,TRUE,TRUE,0.0199171798778054,0.870424333394472,0.999977925807713,0.980082820122195,"anchored independent signed-Poisson update approximation",0,1998,3.17900000000009,""
"Washington",2025-04-26,"calendar","cumulative_nb",8091.17767848346,0,0.00313382674266571,"pass",TRUE,TRUE,TRUE,TRUE,0.0438225811003055,0.717180105267554,0.956193624534832,0.956193624534832,"anchored independent signed-Poisson update approximation",0,1998,6.154,"NA/NaN function evaluation"
"Washington",2025-04-26,"calendar","hurdle_ztnb",1231.12917917322,0,0.00162911038771885,"pass",TRUE,TRUE,TRUE,FALSE,0.0956799745565902,0.719335227919121,0.904418406946018,0.904418406946018,"anchored sequential hurdle updates",38,1998,4.13099999999986,""
"Washington",2025-04-26,"calendar","hurdle_ztpoisson",2264.75976710074,0,0.0221834887457129,"pass",TRUE,TRUE,TRUE,FALSE,0.0438573617927402,0.922800551813315,0.95615240309128,0.95615240309128,"anchored sequential hurdle updates",0,1998,4.09799999999996,"NA/NaN function evaluation"
"Washington",2025-04-26,"compressed","cumulative_poisson",4045.4094002917,0,0.00158290031766095,"pass",TRUE,TRUE,TRUE,TRUE,0.0387271796681996,0.961272820372714,0.999999999996022,0.961272820372714,"anchored independent signed-Poisson update approximation",0,1053,2.14999999999986,""
"Washington",2025-04-26,"compressed","cumulative_nb",4241.86015613379,0,0.00113454484287501,"pass",TRUE,TRUE,TRUE,TRUE,0.048586246400668,0.951413753602355,0.999999999993859,0.951413753602355,"anchored independent signed-Poisson update approximation",0,1053,2.61500000000024,""
"Washington",2025-04-26,"compressed","hurdle_ztnb",770.873406838187,0,0.00158495895846045,"pass",TRUE,TRUE,TRUE,FALSE,0.116526829911943,0.883510002684948,0.945728234685572,0.883532314991937,"anchored sequential hurdle updates",71,1053,3.29099999999971,""
"Washington",2025-04-26,"compressed","hurdle_ztpoisson",1143.76554481565,0,0.0109134322780042,"pass",TRUE,TRUE,TRUE,FALSE,0.0759985250567194,0.923532765940003,0.982726350131822,0.924007201101922,"anchored sequential hurdle updates",0,1053,3.36300000000028,""
"Washington",2025-05-31,"calendar","cumulative_poisson",10764.7525080523,0,0.00180263142969761,"pass",TRUE,TRUE,TRUE,TRUE,0.0278191306019553,0.953215036461531,1,0.972180869398045,"anchored independent signed-Poisson update approximation",0,2133,3.91800000000012,""
"Washington",2025-05-31,"calendar","cumulative_nb",8802.39932354157,0,0.00321476638251084,"pass",TRUE,TRUE,TRUE,TRUE,0.0129672668340351,0.823819239552624,0.987035244918181,0.987035244918181,"anchored independent signed-Poisson update approximation",0,2133,6.15099999999984,"NA/NaN function evaluation"
"Washington",2025-05-31,"calendar","hurdle_ztnb",1592.73422105081,0,0.00127273613804135,"pass",TRUE,TRUE,TRUE,FALSE,0.219636294389501,0.607038906572121,0.800895306382863,0.781502408976145,"anchored sequential hurdle updates",289,2133,4.81700000000001,""
"Washington",2025-05-31,"calendar","hurdle_ztpoisson",3823.73081416757,0,0.013314481908576,"pass",TRUE,TRUE,TRUE,FALSE,0.497847833390258,0.50656062183928,0.967632693042254,0.50656062183928,"anchored sequential hurdle updates",50,2133,4.77999999999975,""
"Washington",2025-05-31,"compressed","cumulative_poisson",5796.47401278845,0,0.00184628765274994,"pass",TRUE,TRUE,TRUE,TRUE,0.0666696838846661,0.933330316115334,1,0.933330316115334,"anchored independent signed-Poisson update approximation",0,1188,2.46399999999994,""
"Washington",2025-05-31,"compressed","cumulative_nb",5085.17844937082,0,0.0020871757495019,"pass",TRUE,TRUE,TRUE,TRUE,0.0648326434133988,0.935167356586931,1,0.935167356586931,"anchored independent signed-Poisson update approximation",0,1188,2.96000000000004,"NA/NaN function evaluation"
"Washington",2025-05-31,"compressed","hurdle_ztnb",1058.7196503072,0,0.000483941073563088,"pass",TRUE,TRUE,TRUE,FALSE,0.232813928900926,0.767598078886066,0.944294550286119,0.767598078886066,"anchored sequential hurdle updates",456,1188,4.11400000000003,""
"Washington",2025-05-31,"compressed","hurdle_ztpoisson",2009.71816769736,0,0.0135823441529466,"pass",TRUE,TRUE,TRUE,FALSE,0.313454808914801,0.687558833288399,0.977853071723345,0.687558833288399,"anchored sequential hurdle updates",149,1188,3.62699999999995,""
"West Virginia",2025-01-02,"calendar","cumulative_poisson",2770.61412872922,0,0.000394080199186742,"pass",TRUE,TRUE,TRUE,TRUE,0.18939081075852,0.80113461214615,0.815239678766685,0.810616821673003,"anchored independent signed-Poisson update approximation",2,1539,2.35699999999997,""
"West Virginia",2025-01-02,"calendar","cumulative_nb",2991.65794195608,0,0.000223460139374576,"pass",TRUE,TRUE,TRUE,TRUE,0.187361993781186,0.800772480160473,0.817678611153342,0.812645643817258,"anchored independent signed-Poisson update approximation",0,1539,3.78699999999981,""
"West Virginia",2025-01-02,"calendar","hurdle_ztnb",431.95839163549,0,0.000114116324359981,"pass",TRUE,TRUE,TRUE,FALSE,0.0198920143680204,0.939105757039587,0.980128361061851,0.980108024249621,"anchored sequential hurdle updates",1,1539,3.03800000000001,""
"West Virginia",2025-01-02,"calendar","hurdle_ztpoisson",416.528607427643,0,0.00128490794603264,"pass",TRUE,TRUE,TRUE,FALSE,0.012119343200534,0.962015575253723,0.987957887531974,0.987880667715385,"anchored sequential hurdle updates",0,1539,3.02299999999968,""
"West Virginia",2025-01-02,"compressed","cumulative_poisson",1808.75012467104,0,0.00501174664186738,"pass",TRUE,TRUE,TRUE,TRUE,0.0594706451944328,0.940529375961491,0.957206671847115,0.940529375961491,"anchored independent signed-Poisson update approximation",0,648,1.80099999999993,""
"West Virginia",2025-01-02,"compressed","cumulative_nb",2009.69725264557,0,0.00167752249449649,"pass",TRUE,TRUE,TRUE,TRUE,0.16383350324738,0.83036425421338,0.838497893323001,0.836175745679057,"anchored independent signed-Poisson update approximation",0,648,2.17799999999988,""
"West Virginia",2025-01-02,"compressed","hurdle_ztnb",301.777354531798,0,0.000301191469740614,"pass",TRUE,TRUE,TRUE,FALSE,0.00763093455546164,0.989926814217177,0.99375652524822,0.99236906657342,"anchored sequential hurdle updates",3,648,2.48700000000008,""
"West Virginia",2025-01-02,"compressed","hurdle_ztpoisson",275.528088167913,0,0.00140145300533995,"pass",TRUE,TRUE,TRUE,FALSE,0.00758352975967446,0.989046022262895,0.993396727047779,0.992416471670083,"anchored sequential hurdle updates",0,648,2.42299999999977,""
"West Virginia",2025-02-15,"calendar","cumulative_poisson",3314.22559245545,0,0.00198436017294057,"pass",TRUE,TRUE,TRUE,TRUE,0.0181368067181746,0.915636302617321,0.999999907151897,0.981863193281825,"anchored independent signed-Poisson update approximation",0,1728,2.68100000000004,""
"West Virginia",2025-02-15,"calendar","cumulative_nb",3495.47515235434,0,0.00184542601766052,"pass",TRUE,TRUE,TRUE,TRUE,0.0311520297588901,0.888779963983759,0.987852130783706,0.968847975078975,"anchored independent signed-Poisson update approximation",0,1728,4.24099999999999,"NA/NaN function evaluation"
"West Virginia",2025-02-15,"calendar","hurdle_ztnb",525.392747294819,0,0.000208227637135128,"pass",TRUE,TRUE,TRUE,FALSE,0.0426711063509388,0.846705162778049,0.957331330822414,0.957331330822414,"anchored sequential hurdle updates",0,1728,3.18199999999979,""
"West Virginia",2025-02-15,"calendar","hurdle_ztpoisson",595.394203772414,0,0.00152793360431941,"pass",TRUE,TRUE,TRUE,FALSE,0.0333315154488642,0.90544230535812,0.966908553553973,0.966668547926384,"anchored sequential hurdle updates",0,1728,3.11499999999978,""
"West Virginia",2025-02-15,"compressed","cumulative_poisson",2253.68490915234,0,0.000461156474386382,"pass",TRUE,TRUE,TRUE,TRUE,0.0263703363630576,0.973629664126006,0.98716789603396,0.973629664126006,"anchored independent signed-Poisson update approximation",0,783,1.91599999999971,""
"West Virginia",2025-02-15,"compressed","cumulative_nb",2465.85211407188,0,0.000179261254175112,"pass",TRUE,TRUE,TRUE,TRUE,0.0326631712921855,0.967336830042899,0.981050722858457,0.967336830042899,"anchored independent signed-Poisson update approximation",0,783,2.34400000000005,""
