"location","origin","clock","epidemic","model","event_date","event_year","age","current","truth","median","wis","absolute_error","coverage90"
"South Carolina",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,309,327,309,12.6415151515152,18,FALSE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,18,18,18,0.163636363636364,0,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,40,40,40,0.0922727272727271,0,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,77,80,77,2.11045454545455,3,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,156,160,156,2.61863636363636,4,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,309,327,309,12.0545454545455,18,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,18,18,18,0,0,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,40,40,40,0.291060606060606,0,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,77,80,77,3,3,FALSE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,156,160,156,2.88318181818182,4,TRUE
"South Carolina",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,309,327,309,12.7868181818182,18,FALSE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,591,642,591.5,35.2745454545455,50.5,FALSE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,823,833,826,4.58136363636364,7,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,1259,1287,1271,8.96363636363636,16,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,1194,1241,1208.5,18.0404545454545,32.5,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,686,690,714,19.5190909090909,24,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,591,642,591,40.2,51,FALSE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,823,833,823,3.80787878787879,10,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,1259,1287,1267.5,11.9909090909091,19.5,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,1194,1241,1203.5,22.8318181818182,37.5,TRUE
"South Carolina",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,686,690,691,9.51136363636363,1,TRUE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,591,642,591,45.9272727272727,51,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,823,833,823,6.26469696969698,10,TRUE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,1259,1287,1259,22.4572727272727,28,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,1194,1241,1194,36.9587878787879,47,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,686,690,686,2.78151515151515,4,TRUE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,591,642,591,46.0909090909091,51,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,823,833,823,9.55090909090911,10,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,1259,1287,1259,24.9286363636364,28,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,1194,1241,1194,41.9963636363637,47,FALSE
"South Carolina",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,686,690,686,3.70954545454545,4,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,442,446,442,2.79090909090909,4,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,407,408,407,0.683181818181818,1,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,266,269,266,1.90909090909091,3,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,181,188,181,3.75060606060606,7,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,129,137,130,3.43515151515151,7,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,442,446,442,2.42727272727273,4,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,407,408,407,0.994545454545455,1,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,266,269,266,1.93106060606061,3,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,181,188,181,3.49787878787879,7,TRUE
"South Carolina",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,129,137,129,4.29090909090909,8,TRUE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,442,446,442,2.70136363636364,4,TRUE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,407,408,407,0.746818181818182,1,TRUE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,266,269,266,1.84681818181818,3,TRUE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,181,188,181,3.91287878787879,7,TRUE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,129,137,129,4.26757575757575,8,TRUE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,442,446,442,4,4,FALSE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,407,408,407,1,1,FALSE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,266,269,266,3,3,FALSE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,181,188,181,6.84454545454548,7,FALSE
"South Carolina",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,129,137,129,8,8,FALSE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,135,137,135,1.80136363636364,2,FALSE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,80,80,80,0.0818181818181819,0,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,43,43,43,0.1,0,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,34,34,34,0.177727272727272,0,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,25,33,25,4.37348484848484,8,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,135,137,135,1.70136363636364,2,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,80,80,80,0.0286363636363635,0,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,43,43,43,0.137727272727273,0,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,34,34,34,0.127272727272727,0,TRUE
"South Carolina",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,25,33,25,6.29090909090909,8,FALSE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,135,137,135,1.44181818181818,2,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,80,80,80,0.220606060606061,0,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,43,43,43,0.248181818181818,0,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,34,34,34,0.676515151515151,0,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,25,33,25,3.88318181818182,8,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,135,137,135,2,2,FALSE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,80,80,80,0,0,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,43,43,43,0,0,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,34,34,34,0,0,TRUE
"South Carolina",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,25,33,25,8,8,FALSE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,16,16,16,0,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,13,13,13,0,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,15,15,15,0.0272727272727273,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,17,17,17,0.127272727272727,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,18,18,18,0.427272727272727,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,16,16,16,0,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,13,13,13,0,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,15,15,15,0,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,17,17,17,0,0,TRUE
"South Carolina",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,18,18,18,0.0569696969696969,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,16,16,16,0.058636363636363,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,13,13,13,0.083181818181818,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,15,15,15,0.227272727272727,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,17,17,17,0.184242424242424,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,18,18,18,0.481818181818182,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,16,16,16,0,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,13,13,13,0,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,15,15,15,0,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,17,17,17,0,0,TRUE
"South Carolina",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,18,18,18,0,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,5,5,5,0,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,1,1,1,0.0090909090909091,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,8,8,8,0.0272727272727273,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,13,14,13,0.527272727272727,1,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,32,33,32,0.5,1,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,5,5,5,0,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,1,1,1,0.0090909090909091,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,8,8,8,0.0286363636363634,0,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,13,14,13,0.545454545454546,1,TRUE
"South Dakota",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,32,33,32,0.419545454545454,1,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,5,5,5,0,0,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,1,1,1,0,0,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,8,8,8,0.0090909090909091,0,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,13,14,13,0.665,1,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,32,33,32,0.565,1,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,5,5,5,0,0,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,1,1,1,0,0,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,8,8,8,0.0090909090909091,0,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,13,14,13,0.672727272727273,1,TRUE
"South Dakota",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,32,33,32,0.565,1,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-18,2025,4,53,55,54,0.690909090909091,1,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-01-25,2025,3,80,88,82,4.14181818181818,6,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-01,2025,2,139,139,141,1.56,2,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-08,2025,1,197,207,200,3.34742424242424,7,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztnb",2025-02-15,2025,0,170,183,177,4.13212121212121,6,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-18,2025,4,53,55,53,0.954545454545455,2,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-01-25,2025,3,80,88,80,5.19393939393939,8,FALSE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-01,2025,2,139,139,142,1.61287878787879,3,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-08,2025,1,197,207,202,2.7710606060606,5,TRUE
"South Dakota",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",2025-02-15,2025,0,170,183,178,5.91272727272727,5,TRUE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-18,2025,4,53,55,53,1.82727272727273,2,FALSE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-01-25,2025,3,80,88,80,7.31818181818182,8,FALSE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-01,2025,2,139,139,139,0.0727272727272728,0,TRUE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-08,2025,1,197,207,197,7.87181818181819,10,FALSE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztnb",2025-02-15,2025,0,170,183,170,9.28227272727274,13,FALSE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-18,2025,4,53,55,55,0.58560606060606,0,TRUE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-01-25,2025,3,80,88,80,6.40136363636364,8,FALSE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-01,2025,2,139,139,140,0.618181818181818,1,TRUE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-08,2025,1,197,207,200,4.29090909090909,7,TRUE
"South Dakota",2025-02-15,"calendar","sir","hurdle_ztpoisson",2025-02-15,2025,0,170,183,174,4.64015151515151,9,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-01,2025,4,89,89,89,0.3,0,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-08,2025,3,53,59,53,4.22727272727273,6,FALSE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-15,2025,2,26,26,26,0.219545454545454,0,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-22,2025,1,14,16,14,0.954545454545455,2,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,0,11,11,11,0.328636363636363,0,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-01,2025,4,89,89,89,0.255909090909091,0,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-08,2025,3,53,59,53,4.03909090909091,6,FALSE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-15,2025,2,26,26,26,0.227272727272727,0,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-22,2025,1,14,16,14,1.01818181818182,2,TRUE
"South Dakota",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,0,11,11,11,0.367272727272727,0,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-01,2025,4,89,89,89,0.176363636363636,0,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-08,2025,3,53,59,53,4.31045454545455,6,FALSE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-15,2025,2,26,26,26,0.181818181818182,0,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-22,2025,1,14,16,14,0.990909090909091,2,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztnb",2025-03-29,2025,0,11,11,11,0.474090909090909,0,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-01,2025,4,89,89,89,0.109090909090909,0,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-08,2025,3,53,59,53,4.67272727272727,6,FALSE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-15,2025,2,26,26,26,0.0636363636363637,0,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-22,2025,1,14,16,14,1.19227272727273,2,TRUE
"South Dakota",2025-03-29,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,0,11,11,11,0.227272727272727,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-03-29,2025,4,11,11,11,0.0090909090909091,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-05,2025,3,7,8,7,0.828636363636364,1,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-12,2025,2,7,7,7,0.0090909090909091,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-19,2025,1,10,10,10,0.0363636363636364,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztnb",2025-04-26,2025,0,8,8,8,0.110454545454545,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-03-29,2025,4,11,11,11,0.0181818181818182,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-05,2025,3,7,8,7,1,1,FALSE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-12,2025,2,7,7,7,0.0181818181818182,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-19,2025,1,10,10,10,0.0454545454545455,0,TRUE
"South Dakota",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",2025-04-26,2025,0,8,8,8,0.118181818181818,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztnb",2025-03-29,2025,4,11,11,11,0.0454545454545455,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-05,2025,3,7,8,7,0.693333333333333,1,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-12,2025,2,7,7,7,0.0856060606060603,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-19,2025,1,10,10,10,0.163636363636364,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztnb",2025-04-26,2025,0,8,8,8,0.432272727272729,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-03-29,2025,4,11,11,11,0,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-05,2025,3,7,8,7,1,1,FALSE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-12,2025,2,7,7,7,0.0090909090909091,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-19,2025,1,10,10,10,0.0636363636363637,0,TRUE
"South Dakota",2025-04-26,"calendar","sir","hurdle_ztpoisson",2025-04-26,2025,0,8,8,8,0.155909090909091,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-03,2025,4,4,4,4,0,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-10,2025,3,1,1,1,0,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-17,2025,2,5,5,5,0.0181818181818182,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-24,2025,1,7,7,7,0.0377272727272725,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztnb",2025-05-31,2025,0,4,5,4,0.465,1,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-03,2025,4,4,4,4,0,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-10,2025,3,1,1,1,0.0090909090909091,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-17,2025,2,5,5,5,0.0363636363636364,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-24,2025,1,7,7,7,0.0545454545454546,0,TRUE
"South Dakota",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",2025-05-31,2025,0,4,5,4,0.536363636363636,1,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-03,2025,4,4,4,4,0.0727272727272728,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-10,2025,3,1,1,1,0.146818181818182,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-17,2025,2,5,5,5,0.183181818181818,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-24,2025,1,7,7,7,0.267424242424242,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztnb",2025-05-31,2025,0,4,5,4,0.901363636363636,1,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-03,2025,4,4,4,4,0,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-10,2025,3,1,1,1,0,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-17,2025,2,5,5,5,0.0454545454545455,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-24,2025,1,7,7,7,0.0842424242424241,0,TRUE
"South Dakota",2025-05-31,"calendar","sir","hurdle_ztpoisson",2025-05-31,2025,0,4,5,4,0.611515151515151,1,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-11-30,2024,4,60,60,60,0.745454545454545,0,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-07,2024,3,114,115,114,1.14818181818182,1,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-14,2024,2,210,217,210,3.27651515151515,7,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-21,2024,1,356,372,356,8.88590909090909,16,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztnb",2024-12-28,2024,0,707,747,711,23.6936363636364,36,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-11-30,2024,4,60,60,60,0.0818181818181818,0,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-07,2024,3,114,115,114,0.681818181818182,1,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-14,2024,2,210,217,210,3.55454545454545,7,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-21,2024,1,356,372,358.5,7.20439393939393,13.5,TRUE
"Tennessee",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2024-12-28,2024,0,707,747,713,18.4230303030303,34,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztnb",2024-11-30,2024,4,60,60,60,0.341515151515151,0,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-07,2024,3,114,115,114,0.755909090909091,1,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-14,2024,2,210,217,210,3.96363636363636,7,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-21,2024,1,356,372,356,9.36212121212121,16,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztnb",2024-12-28,2024,0,707,747,707,27.1351515151515,40,FALSE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-11-30,2024,4,60,60,60,0,0,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-07,2024,3,114,115,114,1.45030303030303,1,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-14,2024,2,210,217,210,4.81954545454546,7,TRUE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-21,2024,1,356,372,356,11.0272727272727,16,FALSE
"Tennessee",2025-01-02,"calendar","sir","hurdle_ztpoisson",2024-12-28,2024,0,707,747,710,21.7333333333333,37,TRUE
